date,open,high,low,close,volume,div,split
2023-02-06,206.41,207.07,205.50,206.28,2841700,,
2023-02-07,206.00,209.56,205.03,208.88,3028100,,
2023-02-08,207.91,208.71,206.26,206.65,2945400,,
2023-02-09,208.46,208.61,204.10,204.64,2705900,,
2023-02-10,204.02,205.18,203.47,205.01,2159800,,
2023-02-13,205.41,207.50,204.99,207.45,3467200,,
2023-02-14,206.65,208.66,205.31,207.53,2743400,,
2023-02-15,206.46,208.50,206.04,208.46,2001600,,
2023-02-16,205.97,208.02,205.54,205.68,2458800,,
2023-02-17,204.77,205.23,203.53,205.08,2324000,,
2023-02-21,203.15,203.50,200.65,200.83,3110800,,
2023-02-22,201.00,201.96,199.93,200.66,3011700,,
2023-02-23,202.09,202.46,199.38,201.73,3440100,,
2023-02-24,199.29,199.93,198.16,199.48,3020600,,
2023-02-27,201.31,202.03,199.72,200.19,2850300,,
2023-02-28,200.25,201.08,199.52,199.52,2299100,,
2023-03-01,199.38,200.00,198.20,200.00,4176000,,
2023-03-02,197.99,200.80,197.50,200.31,3364000,,
2023-03-03,201.08,203.70,200.91,203.57,2484700,,
2023-03-06,203.86,204.98,203.03,203.30,3812700,,
2023-03-07,203.10,203.47,199.95,200.27,3346700,,
2023-03-08,200.40,201.00,199.40,200.53,1985900,,
2023-03-09,200.80,201.75,196.12,196.57,2974300,,
2023-03-10,196.25,197.00,192.26,193.26,6310500,,
2023-03-13,190.90,195.16,190.18,192.46,6253700,,
2023-03-14,195.50,196.95,193.57,195.89,4473800,,
2023-03-15,192.63,194.40,191.53,194.38,3855400,,
2023-03-16,193.33,197.91,192.80,197.74,3224900,,
2023-03-17,197.25,197.43,194.38,195.19,2902400,,
2023-03-20,195.75,197.38,195.29,196.89,2898100,,
2023-03-21,198.76,200.05,198.23,199.70,2421700,,
2023-03-22,199.85,201.41,196.12,196.13,2187900,,
2023-03-23,196.85,198.95,194.25,195.70,2629700,0.786,
2023-03-24,194.88,196.97,193.65,196.93,2324800,,
2023-03-27,198.27,198.60,196.92,197.43,2425400,,
2023-03-28,197.20,197.65,196.14,197.15,3678600,,
2023-03-29,199.09,200.09,198.61,199.99,3486500,,
2023-03-30,201.27,201.59,200.12,201.07,2259200,,
2023-03-31,201.57,204.19,201.57,204.10,2986300,,
2023-04-03,203.72,204.99,203.33,204.64,3068200,,
2023-04-04,205.00,205.06,202.53,203.27,2881800,,
2023-04-05,202.69,203.16,201.58,202.53,3119400,,
2023-04-06,202.24,203.34,201.45,203.20,1989800,,
2023-04-10,202.00,203.68,201.65,203.66,2545300,,
2023-04-11,203.87,204.64,203.40,203.87,3389300,,
