period_end,fy,fp,form,filed,revenue,gross_profit,operating_income,net_income,eps_basic,eps_diluted,shares_diluted,rnd_expense,sga_expense,dep_amort,ocf,capex,cash_and_equiv,short_term_investments,long_term_debt,short_term_debt,total_assets,total_equity
2019-03-31,2019,Q1,10-Q,2019-04-30,36339000000,,6608000000,6657000000,9.58,9.5,,6029000000,2088000000,,12000000000,4638000000,19148000000,,3952000000,,245349000000,183472000000
2019-06-30,2019,Q2,10-Q,2019-07-26,38944000000,,9180000000,9947000000,14.33,14.21,,6213000000,2043000000,,12627000000,6126000000,16587000000,,3954000000,,257101000000,192192000000
2019-09-30,2019,Q3,10-Q,2019-10-29,40499000000,,9177000000,7068000000,10.2,10.12,,6554000000,2591000000,,15466000000,6732000000,16032000000,,3956000000,,263044000000,194969000000
2019-12-31,2019,Q4,10-K,2020-02-04,46075000000,,9266000000,10671000000,15.47,15.33,,7222000000,2829000000,,14427000000,6052000000,18498000000,,3958000000,0,275909000000,201442000000
2020-03-31,2020,Q1,10-Q,2020-04-29,41159000000,,7977000000,6836000000,9.96,9.87,,6820000000,2880000000,,11451000000,6005000000,19644000000,,3960000000,,273403000000,203659000000
2020-06-30,2020,Q2,10-Q,2020-07-31,38297000000,,6383000000,6959000000,10.21,10.13,,6875000000,2585000000,,13993000000,5391000000,17742000000,,2963000000,,278492000000,207322000000
2020-09-30,2020,Q3,10-Q,2020-10-30,46173000000,,11213000000,11247000000,16.55,16.4,,6856000000,2756000000,,17003000000,5406000000,20129000000,,,999000000,299243000000,212920000000
2020-12-31,2020,Q4,10-K,2023-02-03,56898000000,,15651000000,15227000000,22.46,22.23,,7022000000,2831000000,,22677000000,5479000000,26465000000,,15319000000,999000000,319616000000,222544000000
2021-03-31,2021,Q1,10-Q,2021-04-28,55314000000,,16437000000,17930000000,26.63,26.29,,7485000000,2773000000,,19289000000,5942000000,26622000000,,,1000000000,327095000000,230013000000
2021-06-30,2021,Q2,10-Q,2021-07-28,61880000000,,19361000000,18525000000,27.69,27.26,,7675000000,3341000000,,21890000000,5496000000,23630000000,,,0,335387000000,237565000000
2021-09-30,2021,Q3,10-Q,2021-10-27,65118000000,,21031000000,18936000000,28.44,27.99,,7694000000,3256000000,,25539000000,6819000000,23719000000,,,0,347403000000,244567000000
2021-12-31,2021,Q4,10-K,2023-02-03,75325000000,,21885000000,20642000000,31.12,30.67,,8708000000,4140000000,,24934000000,6383000000,20945000000,,15440000000,0,359268000000,251635000000
2022-03-31,2022,Q1,10-Q,2022-04-27,68011000000,,20094000000,16436000000,24.9,24.62,,9119000000,3374000000,,25106000000,9786000000,20886000000,,,,357096000000,254004000000
2022-06-30,2022,Q2,10-Q,2022-07-27,69685000000,,19453000000,16002000000,1.22,1.21,,9841000000,3657000000,,19422000000,6828000000,17936000000,,,,355185000000,255419000000
2022-09-30,2022,Q3,10-Q,2022-10-26,69092000000,,17135000000,13910000000,1.07,1.06,,10273000000,3597000000,,23353000000,7276000000,21984000000,,,,358255000000,253626000000
2022-12-31,2022,Q4,10-K,2023-02-03,76048000000,,18160000000,13624000000,1.06,1.06,13159000000,10267000000,5096000000,,23614000000,7595000000,21879000000,,15312000000,0,365264000000,256144000000
2023-03-31,2023,Q1,10-Q,2023-04-26,69787000000,,17415000000,15051000000,1.18,1.17,,11468000000,3759000000,,23509000000,6289000000,25924000000,,,999000000,369491000000,260894000000
2023-06-30,2023,Q2,10-Q,2023-07-26,74604000000,,21838000000,18368000000,1.45,1.44,12764000000,10588000000,3481000000,,28666000000,6888000000,25929000000,,,999000000,383044000000,267141000000
2023-09-30,2023,Q3,10-Q,2023-10-25,76693000000,,21343000000,19689000000,1.56,1.55,12696000000,11258000000,3979000000,,30656000000,8055000000,30702000000,,,1000000000,396711000000,273202000000
2023-12-31,2023,Q4,10-K,2024-01-31,86310000000,,23697000000,20687000000,1.65,1.64,12722000000,12113000000,5206000000,,18915000000,11019000000,24048000000,,11870000000,1000000000,402392000000,283379000000
2024-03-31,2024,Q1,10-Q,2024-04-26,80539000000,,25472000000,23662000000,1.91,1.89,12527000000,11903000000,3026000000,,28848000000,12012000000,24493000000,,,0,407350000000,292844000000
2024-06-30,2024,Q2,10-Q,2024-07-24,84742000000,,27425000000,23619000000,1.91,1.89,12495000000,11860000000,3158000000,,26640000000,13186000000,27225000000,,,0,414770000000,300753000000
2024-09-30,2024,Q3,10-Q,2024-10-30,88268000000,,28521000000,26301000000,2.14,2.12,12419000000,12447000000,3599000000,,30698000000,13061000000,19959000000,,,999000000,430266000000,314119000000
2024-12-31,2024,Q4,10-K,2025-02-05,96469000000,,30972000000,26536000000,2.17,2.14,12447000000,13116000000,4405000000,,39113000000,14276000000,23466000000,,10883000000,999000000,450256000000,325084000000
2025-03-31,2025,Q1,10-Q,2025-04-25,90234000000,,30606000000,34540000000,2.84,2.81,12291000000,13556000000,3539000000,,36150000000,17197000000,23264000000,,10886000000,1000000000,475374000000,345267000000
2025-06-30,2025,Q2,10-Q,2025-07-24,96428000000,,31271000000,28196000000,2.33,2.31,12198000000,13808000000,5209000000,,27747000000,22446000000,21036000000,,23607000000,1000000000,502053000000,362916000000
2025-09-30,2025,Q3,10-Q,2025-10-30,102346000000,,31228000000,34979000000,2.89,2.87,12203000000,15151000000,7393000000,,48414000000,23953000000,23090000000,,21607000000,1995000000,536469000000,386867000000
2025-12-31,2025,Q4,10-K,2026-02-05,113829000000,,35934000000,34455000000,2.85,2.82,12230000000,18572000000,5341000000,,52402000000,27851000000,30708000000,,46547000000,1996000000,595281000000,415265000000
